 4.4062	 -0.0008	 -0.0016
 4.4141	 -0.0007	 -0.0015
 4.4219	 -0.0007	 -0.0014
 4.4297	 -0.0007	 -0.0013
 4.4375	 -0.0007	 -0.0012
 4.4453	 -0.0006	 -0.0011
 4.4531	 -0.0006	 -0.0010
 4.4609	 -0.0005	 -0.0009
 4.4688	 -0.0005	 -0.0007
 4.4766	 -0.0004	 -0.0006
 4.4844	 -0.0004	 -0.0004
 4.4922	 -0.0003	 -0.0003
 4.5000	 -0.0003	 -0.0001
 4.5078	 -0.0002	  0.0000
 4.5156	 -0.0001	  0.0002
 4.5234	 -0.0000	  0.0003
 4.5312	  0.0000	  0.0004
 4.5391	  0.0001	  0.0006
 4.5469	  0.0002	  0.0007
 4.5547	  0.0002	  0.0008
 4.5625	  0.0003	  0.0009
 4.5703	  0.0004	  0.0010
 4.5781	  0.0004	  0.0010
 4.5859	  0.0005	  0.0011
 4.5938	  0.0006	  0.0012
 4.6016	  0.0006	  0.0012
 4.6094	  0.0007	  0.0012
 4.6172	  0.0007	  0.0012
 4.6250	  0.0008	  0.0013
 4.6328	  0.0008	  0.0013
 4.6406	  0.0009	  0.0012
 4.6484	  0.0009	  0.0012
 4.6562	  0.0009	  0.0012
 4.6641	  0.0009	  0.0012
 4.6719	  0.0009	  0.0011
 4.6797	  0.0010	  0.0011
 4.6875	  0.0009	  0.0010
 4.6953	  0.0009	  0.0009
 4.7031	  0.0009	  0.0009
 4.7109	  0.0009	  0.0008
 4.7188	  0.0009	  0.0006
 4.7266	  0.0008	  0.0005
 4.7344	  0.0008	  0.0004
 4.7422	  0.0008	  0.0003
 4.7500	  0.0007	  0.0001
 4.7578	  0.0007	 -0.0000
 4.7656	  0.0006	 -0.0002
 4.7734	  0.0005	 -0.0003
 4.7812	  0.0005	 -0.0004
 4.7891	  0.0004	 -0.0005
 4.7969	  0.0003	 -0.0006
 4.8047	  0.0003	 -0.0007
 4.8125	  0.0002	 -0.0008
 4.8203	  0.0001	 -0.0008
 4.8281	  0.0001	 -0.0009
 4.8359	  0.0000	 -0.0009
 4.8438	 -0.0001	 -0.0009
 4.8516	 -0.0001	 -0.0009
 4.8594	 -0.0002	 -0.0009
 4.8672	 -0.0002	 -0.0009
 4.8750	 -0.0003	 -0.0009
 4.8828	 -0.0003	 -0.0009
 4.8906	 -0.0004	 -0.0009
 4.8984	 -0.0004	 -0.0008
 4.9062	 -0.0004	 -0.0008
 4.9141	 -0.0004	 -0.0008
 4.9219	 -0.0004	 -0.0008
 4.9297	 -0.0005	 -0.0007
 4.9375	 -0.0005	 -0.0007
 4.9453	 -0.0005	 -0.0006
 4.9531	 -0.0005	 -0.0005
 4.9609	 -0.0005	 -0.0004
 4.9688	 -0.0004	 -0.0003
 4.9766	 -0.0004	 -0.0002
 4.9844	 -0.0004	 -0.0000
 4.9922	 -0.0004	  0.0001
 5.0000	 -0.0004	  0.0003
 5.0078	 -0.0003	  0.0005
 5.0156	 -0.0003	  0.0007
